fault,run,llm_model,detector_mode,success,reached_end,abort_reason,eval_pass,wall_time_s,sim_time_s,steps,final_t,final_phase,final_control_zone,final_safe_now,final_fault_flag,final_anomaly_ratio,final_control_reasons,acted,t_sp_change,time_to_first_action,reprompts,unsafe_seconds,warning_seconds,safe_seconds,final_T_sp,final_L_sp,final_Fin_sp,rollout_time_to_safe,rollout_unsafe_fraction,rollout_peak_T_meas,rollout_peak_u_cool,rollout_peak_u_valve,rollout_peak_u_pump,action_calls,action_latency_sum_s,action_latency_avg_s,action_prompt_tokens_sum,action_completion_tokens_sum,action_total_tokens_sum,eval_summary,eval_fail_reason
pump_degrade,5,gpt-4o-mini,3sigma,1,1,t_end_reached,1,48.10248440003488,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1936.0,1936.0,0,153,4,7843,310.0,10.5,0.03333333333333333,322.0,0.040086887835703,311.76947788874827,0.5191125027559147,0.5850642751610533,0.9148317865479699,1,3.4208218999556266,3.4208218999556266,4416,67,4483,"PASS: time_to_safe=322.0s, unsafe_fraction=0.040",
pump_degrade,6,gpt-4o-mini,3sigma,1,1,t_end_reached,1,47.56532509997487,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1995.0,1995.0,0,152,6,7842,310.0,10.5,0.03333333333333333,323.0,0.04075924075924076,311.7694778885117,0.5191150682124147,0.5850642751610533,0.9084075427738032,1,2.0708215999766253,2.0708215999766253,4416,72,4488,"PASS: time_to_safe=323.0s, unsafe_fraction=0.041",
pump_degrade,7,gpt-4o-mini,3sigma,1,1,t_end_reached,1,46.269307899987325,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2084.0,2084.0,0,152,6,7842,310.0,10.5,0.03333333333333333,320.0,0.040886899918633035,311.7694778878366,0.5191133227549577,0.5850642751610533,0.9064027688032984,1,1.459101200045552,1.459101200045552,4416,58,4474,"PASS: time_to_safe=320.0s, unsafe_fraction=0.041",
pump_degrade,8,gpt-4o-mini,3sigma,1,1,t_end_reached,1,46.42982150003081,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1988.0,1988.0,0,153,5,7842,310.0,10.5,0.03333333333333333,322.0,0.040502793296089384,311.7694778885501,0.5191132792253506,0.5850642751610533,0.9089275900531693,1,1.6414547999738716,1.6414547999738716,4414,67,4481,"PASS: time_to_safe=322.0s, unsafe_fraction=0.041",
pump_degrade,9,gpt-4o-mini,3sigma,1,1,t_end_reached,1,45.675030099984724,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2118.0,2118.0,0,155,3,7842,310.0,10.5,0.03333333333333333,321.0,0.04137648504711184,311.7694778875043,0.5191256235449941,0.5850642751610533,0.9067003799226278,1,1.3424180000438355,1.3424180000438355,4416,62,4478,"PASS: time_to_safe=321.0s, unsafe_fraction=0.041",
cool_stuck_closed,0,gpt-4o-mini,3sigma,0,1,t_end_reached,0,117.69226849998813,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1914.0,1914.0,5,37,8,7955,309.5,10.0,0.02833333333333333,,0.930200550530869,315.63664160563104,0.3,0.5170776158318396,0.42241714293066757,6,11.44893170002615,1.9081552833376918,26795,430,27225,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,1,gpt-4o-mini,3sigma,0,1,t_end_reached,0,113.84677649999503,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1997.0,1997.0,5,37,8,7955,309.5,10.0,0.02833333333333333,,0.9352388566859884,315.6366416494304,0.3,0.5115324900152002,0.4191084824733299,6,12.097887099953368,2.0163145166588947,26795,460,27255,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,2,gpt-4o-mini,3sigma,1,1,t_end_reached,1,85.92561749997549,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2006.0,2006.0,3,35,10,7955,309.9,10.0,0.025,579.0,0.07148578293952744,314.3895505868945,0.3,0.4865694537949176,0.41650440827071966,4,6.20273219991941,1.5506830499798525,17845,272,18117,"PASS: time_to_safe=579.0s, unsafe_fraction=0.071",
cool_stuck_closed,3,gpt-4o-mini,3sigma,1,1,t_end_reached,1,89.95031409995863,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2006.0,2006.0,3,41,4,7955,309.9,10.0,0.02,119.0,0.0,313.0994166372026,0.3,0.43959321239232535,0.41650440827071966,4,8.032427899946924,2.008106974986731,17845,258,18103,"PASS: time_to_safe=119.0s, unsafe_fraction=0.000",
cool_stuck_closed,4,gpt-4o-mini,3sigma,0,1,t_end_reached,0,114.68815569998696,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2235.0,2235.0,5,35,10,7955,309.95,10.0,0.02833333333333333,,0.9225603357817419,315.63185758098535,0.3,0.5192647917347061,0.4163397970425609,6,11.391805800027214,1.8986343000045356,26795,487,27282,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,5,gpt-4o-mini,3sigma,0,1,t_end_reached,0,112.45274759997847,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1911.0,1911.0,5,35,10,7955,309.5,10.0,0.02833333333333333,,0.9320102181175084,315.6366416056311,0.3,0.5168608175825313,0.41618967104084675,6,9.283310599974357,1.5472184333290595,26795,424,27219,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,6,gpt-4o-mini,3sigma,0,1,t_end_reached,0,119.48178769997321,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,2006.0,2006.0,5,37,8,7955,309.5,10.0,0.02833333333333333,,0.9363235883059672,315.6366416494304,0.3,0.5054462183181855,0.41650440827071966,6,14.8074106000131,2.46790176666885,26795,465,27260,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,7,gpt-4o-mini,3sigma,0,1,t_end_reached,0,117.51109390001511,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1933.0,1933.0,5,31,14,7955,309.5,10.0,0.02833333333333333,,0.9293467535030591,315.63664164943026,0.3,0.5172606227625024,0.4144466514698624,6,12.077590400062036,2.0129317333436725,26795,500,27295,FAIL: did not reach SAFE (persist 60.0s),no_recovery
cool_stuck_closed,8,gpt-4o-mini,3sigma,1,1,t_end_reached,1,87.98350239999127,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1863.0,1863.0,3,35,10,7955,309.0,10.0,0.025499999999999995,407.0,0.16098890402958926,314.50288814823404,0.3,0.4853918920386205,0.4200487469134986,4,6.975869699905161,1.7439674249762902,17839,321,18160,"PASS: time_to_safe=407.0s, unsafe_fraction=0.161",
cool_stuck_closed,9,gpt-4o-mini,3sigma,1,1,t_end_reached,1,87.86914570000954,8000.0,8000,8000.0,SHUTDOWN,SAFE,0,0,0.0,,1,1914.0,1914.0,3,33,12,7955,309.0,10.0,0.025499999999999995,509.0,0.16319307904050334,314.56752721624747,0.3,0.4892694958137054,0.42241714293066757,4,7.0935437000589445,1.7733859250147361,17839,304,18143,"PASS: time_to_safe=509.0s, unsafe_fraction=0.163",
